STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,POLLUTANT,Pollutant,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,POL,Poland,A,Annual,GHG,Greenhouse gases,ENER_TRANS,Transport,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,18.24112,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVK,Slovak Republic,A,Annual,GHG,Greenhouse gases,AGR,Agriculture,T_CO2E,Tonnes of CO2-equivalent,2022,,1934.43,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,BEL,Belgium,A,Annual,GHG,Greenhouse gases,ENER_TRANS,Transport,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,23.35153,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,BEL,Belgium,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,8.897688,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DEU,Germany,A,Annual,GHG,Greenhouse gases,ENER_FU,Fugitive emissions from fuels,T_CO2E,Tonnes of CO2-equivalent,2022,,3761.08,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,DEU,Germany,A,Annual,GHG,Greenhouse gases,ENER_OTH,Energy-other,T_CO2E,Tonnes of CO2-equivalent,2022,,844.43,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,7.535159,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,AGR,Agriculture,T_CO2E,Tonnes of CO2-equivalent,2022,,63645.38,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FRA,France,A,Annual,GHG,Greenhouse gases,WAS,Waste,T_CO2E,Tonnes of CO2-equivalent,2022,,16572.45,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,GRC,Greece,A,Annual,GHG,Greenhouse gases,ENER_IND,Energy industries,T_CO2E,Tonnes of CO2-equivalent,2022,,24735.34,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,HUN,Hungary,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,5.468443,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,AGR,Agriculture,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,8.124307,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NLD,Netherlands,A,Annual,GHG,Greenhouse gases,ENER_IND,Energy industries,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,29.64026,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,USA,United States,A,Annual,GHG,Greenhouse gases,WAS,Waste,T_CO2E,Tonnes of CO2-equivalent,2022,,166900,,E,Estimated value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUT,Austria,A,Annual,GHG,Greenhouse gases,ENER_FU,Fugitive emissions from fuels,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,0.4266925,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CAN,Canada,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,19.50241,,E,Estimated value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CYP,Cyprus,A,Annual,GHG,Greenhouse gases,ENER_IND,Energy industries,T_CO2E,Tonnes of CO2-equivalent,2022,,3114.89,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CYP,Cyprus,A,Annual,GHG,Greenhouse gases,ENER_OSECT,Residential and other sectors,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,5.838941,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CYP,Cyprus,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,8778.5,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CZE,Czechia,A,Annual,GHG,Greenhouse gases,LULUCF,"Land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,3378.06,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,HUN,Hungary,A,Annual,GHG,Greenhouse gases,LULUCF,"Land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,-6802.82,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,IRL,Ireland,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_10P3USD,Kilogrammes of CO2-equivalent per 1 000 US dollars,2022,,0.1091166,,A,Normal value,3,Thousands,Q,Constant prices,2015,,2,Two,PPP,PPP converted
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ITA,Italy,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,389090.1,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,MLT,Malta,A,Annual,GHG,Greenhouse gases,ENER_OTH,Energy-other,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,0.1511495,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NLD,Netherlands,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,158444.4,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,ENER_OSECT,Residential and other sectors,T_CO2E,Tonnes of CO2-equivalent,2022,,3026.31,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,ENER_CO2,CO2 transport and storage,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,0.02783308,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,PRT,Portugal,A,Annual,GHG,Greenhouse gases,ENER,Energy sector,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,67.18182,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVN,Slovenia,A,Annual,GHG,Greenhouse gases,ENER_FU,Fugitive emissions from fuels,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,1.974437,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVN,Slovenia,A,Annual,GHG,Greenhouse gases,ENER_OTH,Energy-other,T_CO2E,Tonnes of CO2-equivalent,2022,,4.69,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVN,Slovenia,A,Annual,GHG,Greenhouse gases,ENER_TRANS,Transport,T_CO2E,Tonnes of CO2-equivalent,2022,,5794.23,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVN,Slovenia,A,Annual,GHG,Greenhouse gases,IND_PROC,Industrial processes and product use,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,7.293654,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CHE,Switzerland,A,Annual,GHG,Greenhouse gases,AGR,Agriculture,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,14.17465,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CHE,Switzerland,A,Annual,GHG,Greenhouse gases,ENER_FU,Fugitive emissions from fuels,T_CO2E,Tonnes of CO2-equivalent,2022,,64.62,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,3374743,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FIN,Finland,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,9.024862,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ISR,Israel,A,Annual,GHG,Greenhouse gases,ENER_IND,Energy industries,T_CO2E,Tonnes of CO2-equivalent,2022,,36615.991661889,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LTU,Lithuania,A,Annual,GHG,Greenhouse gases,LULUCF,"Land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,-6355.9,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,ENER_OTH,Energy-other,T_CO2E,Tonnes of CO2-equivalent,2022,,0.11,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LVA,Latvia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,10131.01,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,AGR,Agriculture,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,9.522419,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,ENER_FU,Fugitive emissions from fuels,T_CO2E,Tonnes of CO2-equivalent,2022,,2004.19,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,POL,Poland,A,Annual,GHG,Greenhouse gases,ENER_MANUF,Manufacturing industries and construction,T_CO2E,Tonnes of CO2-equivalent,2022,,27835.14,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,PRT,Portugal,A,Annual,GHG,Greenhouse gases,LULUCF,"Land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,-5924.96,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,AUS,Australia,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",IX,Index,2022,,104.1048,,A,Normal value,0,Units,,,2000,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,BEL,Belgium,A,Annual,GHG,Greenhouse gases,ENER_IND,Energy industries,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,17.86265,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CHE,Switzerland,A,Annual,GHG,Greenhouse gases,OTH,Other sectors,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,0.02190864,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,ENER_OSECT,Residential and other sectors,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,12.32202,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,ENER_TRANS,Transport,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,30.74657,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ESP,Spain,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,294201.4,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,EST,Estonia,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",KG_CO2E_10P3USD,Kilogrammes of CO2-equivalent per 1 000 US dollars,2022,,0.2988823,,A,Normal value,3,Thousands,Q,Constant prices,2015,,2,Two,PPP,PPP converted
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,FIN,Finland,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,8.225205,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,GRC,Greece,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",KG_CO2E_10P3USD,Kilogrammes of CO2-equivalent per 1 000 US dollars,2022,,0.2326895,,A,Normal value,3,Thousands,Q,Constant prices,2015,,2,Two,PPP,PPP converted
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,GRC,Greece,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,7.554203,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,HRV,Croatia,A,Annual,GHG,Greenhouse gases,LULUCF,"Land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,-4867.16,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,HRV,Croatia,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,20822.27,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ISL,Iceland,A,Annual,GHG,Greenhouse gases,WAS,Waste,T_CO2E,Tonnes of CO2-equivalent,2022,,233.59,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ISR,Israel,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_PS,Kilogrammes of CO2-equivalent per person,2022,,8.53734,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,JPN,Japan,A,Annual,GHG,Greenhouse gases,AGR,Agriculture,T_CO2E,Tonnes of CO2-equivalent,2022,,33509.52786,,E,Estimated value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,JPN,Japan,A,Annual,GHG,Greenhouse gases,IND_PROC,Industrial processes and product use,T_CO2E,Tonnes of CO2-equivalent,2022,,93425.77281,,E,Estimated value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LVA,Latvia,A,Annual,GHG,Greenhouse gases,ENER,Energy sector,T_CO2E,Tonnes of CO2-equivalent,2022,,6418.86,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NZL,New Zealand,A,Annual,GHG,Greenhouse gases,AGR,Agriculture,T_CO2E,Tonnes of CO2-equivalent,2022,,41712.69477,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NZL,New Zealand,A,Annual,GHG,Greenhouse gases,IND_PROC,Industrial processes and product use,T_CO2E,Tonnes of CO2-equivalent,2022,,4469.156011,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,POL,Poland,A,Annual,GHG,Greenhouse gases,ENER,Energy sector,T_CO2E,Tonnes of CO2-equivalent,2022,,319329.8,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,POL,Poland,A,Annual,GHG,Greenhouse gases,ENER_IND,Energy industries,T_CO2E,Tonnes of CO2-equivalent,2022,,152691,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,POL,Poland,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,380509.1,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,BGR,Bulgaria,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",KG_CO2E_10P3USD,Kilogrammes of CO2-equivalent per 1 000 US dollars,2022,,0.3051793,,A,Normal value,3,Thousands,Q,Constant prices,2015,,2,Two,PPP,PPP converted
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,CHE,Switzerland,A,Annual,GHG,Greenhouse gases,WAS,Waste,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,2.673143,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,EU27_2020,European Union (27 countries from 01/02/2020),A,Annual,GHG,Greenhouse gases,ENER,Energy sector,T_CO2E,Tonnes of CO2-equivalent,2022,,2603846,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,IRL,Ireland,A,Annual,GHG,Greenhouse gases,T_LULU,"Total emissions including land use, land-use change and forestry",KG_CO2E_10P3USD,Kilogrammes of CO2-equivalent per 1 000 US dollars,2022,,0.1162884,,A,Normal value,3,Thousands,Q,Constant prices,2015,,2,Two,PPP,PPP converted
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LTU,Lithuania,A,Annual,GHG,Greenhouse gases,WAS,Waste,T_CO2E,Tonnes of CO2-equivalent,2022,,820.82,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,ENER_FU,Fugitive emissions from fuels,T_CO2E,Tonnes of CO2-equivalent,2022,,26.39,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,LUX,Luxembourg,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",KG_CO2E_10P3USD,Kilogrammes of CO2-equivalent per 1 000 US dollars,2022,,0.1117885,,A,Normal value,3,Thousands,Q,Constant prices,2015,,2,Two,PPP,PPP converted
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NLD,Netherlands,A,Annual,GHG,Greenhouse gases,_T,"Total emissions excluding land use, land-use change and forestry",T_CO2E,Tonnes of CO2-equivalent,2022,,153384.1,,A,Normal value,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,NOR,Norway,A,Annual,GHG,Greenhouse gases,WAS,Waste,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,2.93482,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,ROU,Romania,A,Annual,GHG,Greenhouse gases,ENER,Energy sector,PT_EM_GHG,Percentage of greenhouse gas emissions,2022,,68.44913,,A,Normal value,0,Units,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_GHG@DF_AIR_GHG(1.0),Air emissions - Greenhouse gas emissions Inventories,I,SVN,Slovenia,A,Annual,GHG,Greenhouse gases,ENER_MANUF,Manufacturing industries and construction,T_CO2E,Tonnes of CO2-equivalent,2022,,1605.37,,A,Normal value,3,Thousands,,,,,2,Two,,
